image_path,Pneumonia,Tuberculosis,COVID-19,Lung Opacity
data/raw/chestxray/TBLungs/TB.1741.jpg,0,1,0,0
data/raw/chestxray/TBLungs/TB.375.jpg,0,1,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-4335.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-5517.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-7150.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-8282.png,0,0,0,0
data/raw/chestxray/TBLungs/TB.1144.jpg,0,1,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-3148.png,0,0,0,1
data/raw/chestxray/TBLungs/TB.1777.jpg,0,1,0,0
data/raw/chestxray/TBLungs/TB.1819.jpg,0,1,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-4043.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-5566.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-1561.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-5191.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-5821.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-8455.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-44.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-105.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-6595.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-691.png,0,0,0,1
data/raw/chestxray/TBLungs/TB.1509.jpg,0,1,0,0
data/raw/chestxray/NormalLungs/Normal-8320.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-5606.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-4325.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-7233.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-9884.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-10012.png,0,0,0,0
data/raw/chestxray/PneumoniaLungs/Viral Pneumonia-1002.png,1,0,0,0
data/raw/chestxray/NormalLungs/Normal-1945.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-4326.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-4743.png,0,0,0,1
data/raw/chestxray/COVIDLungs/COVID-1142.png,0,0,1,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-2609.png,0,0,0,1
data/raw/chestxray/COVIDLungs/COVID-61.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-1006.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-7151.png,0,0,0,0
data/raw/chestxray/TBLungs/TB.1338.jpg,0,1,0,0
data/raw/chestxray/NormalLungs/Normal-1567.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-1435.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-3603.png,0,0,0,0
data/raw/chestxray/TBLungs/TB.2103.jpg,0,1,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-1804.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-348.png,0,0,0,1
data/raw/chestxray/TBLungs/TB.635.jpg,0,1,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-3225.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-701.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-6494.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-6908.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-927.png,0,0,0,0
data/raw/chestxray/PneumoniaLungs/Viral Pneumonia-1124.png,1,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-899.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-942.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-6413.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-2562.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-7525.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-1697.png,0,0,0,0
data/raw/chestxray/COVIDLungs/COVID-956.png,0,0,1,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-1930.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-105.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-999.png,0,0,0,0
data/raw/chestxray/COVIDLungs/COVID-368.png,0,0,1,0
data/raw/chestxray/COVIDLungs/COVID-599.png,0,0,1,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-2856.png,0,0,0,1
data/raw/chestxray/TBLungs/TB.459.jpg,0,1,0,0
data/raw/chestxray/TBLungs/TB.1273.jpg,0,1,0,0
data/raw/chestxray/NormalLungs/Normal-1244.png,0,0,0,0
data/raw/chestxray/PneumoniaLungs/Viral Pneumonia-315.png,1,0,0,0
data/raw/chestxray/TBLungs/TB.2055.jpg,0,1,0,0
data/raw/chestxray/TBLungs/TB.1735.jpg,0,1,0,0
data/raw/chestxray/NormalLungs/Normal-6522.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-7776.png,0,0,0,0
data/raw/chestxray/PneumoniaLungs/Viral Pneumonia-985.png,1,0,0,0
data/raw/chestxray/NormalLungs/Normal-303.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-9482.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-5650.png,0,0,0,0
data/raw/chestxray/TBLungs/TB.2219.jpg,0,1,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-2156.png,0,0,0,1
data/raw/chestxray/TBLungs/TB.2187.jpg,0,1,0,0
data/raw/chestxray/NormalLungs/Normal-7431.png,0,0,0,0
data/raw/chestxray/COVIDLungs/COVID-340.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-882.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-7905.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-6021.png,0,0,0,0
data/raw/chestxray/COVIDLungs/COVID-3468.png,0,0,1,0
data/raw/chestxray/COVIDLungs/COVID-1605.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-8509.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-8528.png,0,0,0,0
data/raw/chestxray/TBLungs/TB.2331.jpg,0,1,0,0
data/raw/chestxray/COVIDLungs/COVID-2396.png,0,0,1,0
data/raw/chestxray/COVIDLungs/COVID-350.png,0,0,1,0
data/raw/chestxray/TBLungs/TB.1794.jpg,0,1,0,0
data/raw/chestxray/NormalLungs/Normal-835.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-4309.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-3809.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-4502.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-3040.png,0,0,0,0
data/raw/chestxray/PneumoniaLungs/Viral Pneumonia-538.png,1,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-3715.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-3441.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-4389.png,0,0,0,0
data/raw/chestxray/PneumoniaLungs/Viral Pneumonia-44.png,1,0,0,0
data/raw/chestxray/NormalLungs/Normal-10161.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-7764.png,0,0,0,0
data/raw/chestxray/COVIDLungs/COVID-2796.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-2882.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-5716.png,0,0,0,1
data/raw/chestxray/COVIDLungs/COVID-3432.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-4708.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-2011.png,0,0,0,1
data/raw/chestxray/PneumoniaLungs/Viral Pneumonia-331.png,1,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-4802.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-7571.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-4296.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-2728.png,0,0,0,0
data/raw/chestxray/TBLungs/TB.476.jpg,0,1,0,0
data/raw/chestxray/NormalLungs/Normal-9394.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-2710.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-4213.png,0,0,0,0
data/raw/chestxray/TBLungs/TB.944.jpg,0,1,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-896.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-8974.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-4268.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-4278.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-884.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-1311.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-1156.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-472.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-8682.png,0,0,0,0
data/raw/chestxray/TBLungs/TB.1856.jpg,0,1,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-183.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-5303.png,0,0,0,0
data/raw/chestxray/TBLungs/TB.501.jpg,0,1,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-4410.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-4007.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-5246.png,0,0,0,1
data/raw/chestxray/PneumoniaLungs/Viral Pneumonia-736.png,1,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-1310.png,0,0,0,1
data/raw/chestxray/COVIDLungs/COVID-151.png,0,0,1,0
data/raw/chestxray/COVIDLungs/COVID-1379.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-5021.png,0,0,0,0
data/raw/chestxray/COVIDLungs/COVID-2715.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-2259.png,0,0,0,0
data/raw/chestxray/TBLungs/TB.677.jpg,0,1,0,0
data/raw/chestxray/NormalLungs/Normal-9501.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-5891.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-4929.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-4196.png,0,0,0,1
data/raw/chestxray/TBLungs/TB.1015.jpg,0,1,0,0
data/raw/chestxray/NormalLungs/Normal-3732.png,0,0,0,0
data/raw/chestxray/COVIDLungs/COVID-1232.png,0,0,1,0
data/raw/chestxray/COVIDLungs/COVID-44.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-1511.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-1264.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-1873.png,0,0,0,0
data/raw/chestxray/COVIDLungs/COVID-3354.png,0,0,1,0
data/raw/chestxray/COVIDLungs/COVID-3346.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-7911.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-5379.png,0,0,0,1
data/raw/chestxray/COVIDLungs/COVID-216.png,0,0,1,0
data/raw/chestxray/COVIDLungs/COVID-1497.png,0,0,1,0
data/raw/chestxray/COVIDLungs/COVID-517.png,0,0,1,0
data/raw/chestxray/COVIDLungs/COVID-2457.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-8838.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-7205.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-8673.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-4614.png,0,0,0,0
data/raw/chestxray/TBLungs/TB.1503.jpg,0,1,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-3537.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-4262.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-1734.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-919.png,0,0,0,1
data/raw/chestxray/TBLungs/TB.1880.jpg,0,1,0,0
data/raw/chestxray/NormalLungs/Normal-5534.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-3538.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-4626.png,0,0,0,1
data/raw/chestxray/TBLungs/TB.1567.jpg,0,1,0,0
data/raw/chestxray/COVIDLungs/COVID-3251.png,0,0,1,0
data/raw/chestxray/COVIDLungs/COVID-1111.png,0,0,1,0
data/raw/chestxray/TBLungs/TB.284.jpg,0,1,0,0
data/raw/chestxray/NormalLungs/Normal-9158.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-413.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-3212.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-239.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-4667.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-2437.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-2044.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-80.png,0,0,0,1
data/raw/chestxray/PneumoniaLungs/Viral Pneumonia-847.png,1,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-784.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-4966.png,0,0,0,0
data/raw/chestxray/TBLungs/TB.1966.jpg,0,1,0,0
data/raw/chestxray/TBLungs/TB.1751.jpg,0,1,0,0
data/raw/chestxray/NormalLungs/Normal-10079.png,0,0,0,0
data/raw/chestxray/PneumoniaLungs/Viral Pneumonia-501.png,1,0,0,0
data/raw/chestxray/COVIDLungs/COVID-1956.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-3112.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-7769.png,0,0,0,0
data/raw/chestxray/TBLungs/TB.1996.jpg,0,1,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-4899.png,0,0,0,1
data/raw/chestxray/COVIDLungs/COVID-2831.png,0,0,1,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-3873.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-6652.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-625.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-4892.png,0,0,0,0
data/raw/chestxray/TBLungs/TB.887.jpg,0,1,0,0
data/raw/chestxray/NormalLungs/Normal-3440.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-3830.png,0,0,0,1
data/raw/chestxray/TBLungs/TB.1942.jpg,0,1,0,0
data/raw/chestxray/TBLungs/TB.708.jpg,0,1,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-5198.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-3675.png,0,0,0,0
data/raw/chestxray/COVIDLungs/COVID-261.png,0,0,1,0
data/raw/chestxray/COVIDLungs/COVID-1687.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-7390.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-4902.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-1635.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-3685.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-5637.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-5831.png,0,0,0,0
data/raw/chestxray/PneumoniaLungs/Viral Pneumonia-53.png,1,0,0,0
data/raw/chestxray/NormalLungs/Normal-705.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-1787.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-6826.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-6042.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-3564.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-4254.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-4263.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-8172.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-2569.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-2232.png,0,0,0,1
data/raw/chestxray/COVIDLungs/COVID-2332.png,0,0,1,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-1966.png,0,0,0,1
data/raw/chestxray/COVIDLungs/COVID-437.png,0,0,1,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-2331.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-2627.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-3470.png,0,0,0,1
data/raw/chestxray/COVIDLungs/COVID-1597.png,0,0,1,0
data/raw/chestxray/COVIDLungs/COVID-1168.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-8881.png,0,0,0,0
data/raw/chestxray/PneumoniaLungs/Viral Pneumonia-935.png,1,0,0,0
data/raw/chestxray/PneumoniaLungs/Viral Pneumonia-479.png,1,0,0,0
data/raw/chestxray/NormalLungs/Normal-8617.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-6020.png,0,0,0,0
data/raw/chestxray/TBLungs/TB.807.jpg,0,1,0,0
data/raw/chestxray/NormalLungs/Normal-7944.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-7706.png,0,0,0,0
data/raw/chestxray/TBLungs/TB.640.jpg,0,1,0,0
data/raw/chestxray/NormalLungs/Normal-8737.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-5884.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-2321.png,0,0,0,1
data/raw/chestxray/COVIDLungs/COVID-695.png,0,0,1,0
data/raw/chestxray/COVIDLungs/COVID-752.png,0,0,1,0
data/raw/chestxray/TBLungs/TB.1412.jpg,0,1,0,0
data/raw/chestxray/NormalLungs/Normal-1677.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-3024.png,0,0,0,0
data/raw/chestxray/COVIDLungs/COVID-2380.png,0,0,1,0
data/raw/chestxray/TBLungs/TB.359.jpg,0,1,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-2606.png,0,0,0,1
data/raw/chestxray/PneumoniaLungs/Viral Pneumonia-497.png,1,0,0,0
data/raw/chestxray/NormalLungs/Normal-1093.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-7871.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-6469.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-4534.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-796.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-9365.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-8344.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-4574.png,0,0,0,1
data/raw/chestxray/TBLungs/TB.1140.jpg,0,1,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-3926.png,0,0,0,1
data/raw/chestxray/TBLungs/TB.1038.jpg,0,1,0,0
data/raw/chestxray/COVIDLungs/COVID-433.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-4657.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-7467.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-8107.png,0,0,0,0
data/raw/chestxray/PneumoniaLungs/Viral Pneumonia-1101.png,1,0,0,0
data/raw/chestxray/COVIDLungs/COVID-3321.png,0,0,1,0
data/raw/chestxray/COVIDLungs/COVID-1868.png,0,0,1,0
data/raw/chestxray/TBLungs/TB.1581.jpg,0,1,0,0
data/raw/chestxray/NormalLungs/Normal-9573.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-3768.png,0,0,0,1
data/raw/chestxray/COVIDLungs/COVID-1766.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-7139.png,0,0,0,0
data/raw/chestxray/COVIDLungs/COVID-205.png,0,0,1,0
data/raw/chestxray/COVIDLungs/COVID-3212.png,0,0,1,0
data/raw/chestxray/PneumoniaLungs/Viral Pneumonia-1313.png,1,0,0,0
data/raw/chestxray/COVIDLungs/COVID-1151.png,0,0,1,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-3167.png,0,0,0,1
data/raw/chestxray/COVIDLungs/COVID-745.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-6406.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-6290.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-1635.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-2888.png,0,0,0,1
data/raw/chestxray/COVIDLungs/COVID-2310.png,0,0,1,0
data/raw/chestxray/COVIDLungs/COVID-81.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-4234.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-1991.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-5056.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-5984.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-5314.png,0,0,0,0
data/raw/chestxray/TBLungs/TB.373.jpg,0,1,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-689.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-4777.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-4283.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-1181.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-2025.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-6692.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-3579.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-5830.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-9621.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-9982.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-5439.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-4609.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-2832.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-4381.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-4521.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-91.png,0,0,0,1
data/raw/chestxray/COVIDLungs/COVID-1525.png,0,0,1,0
data/raw/chestxray/COVIDLungs/COVID-2405.png,0,0,1,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-4607.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-9877.png,0,0,0,0
data/raw/chestxray/TBLungs/TB.2060.jpg,0,1,0,0
data/raw/chestxray/NormalLungs/Normal-3545.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-4905.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-5946.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-5742.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-3084.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-3543.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-1341.png,0,0,0,1
data/raw/chestxray/COVIDLungs/COVID-464.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-1320.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-7422.png,0,0,0,0
data/raw/chestxray/TBLungs/TB.1559.jpg,0,1,0,0
data/raw/chestxray/NormalLungs/Normal-2265.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-1227.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-2567.png,0,0,0,0
data/raw/chestxray/COVIDLungs/COVID-2954.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-5511.png,0,0,0,0
data/raw/chestxray/COVIDLungs/COVID-2419.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-8313.png,0,0,0,0
data/raw/chestxray/PneumoniaLungs/Viral Pneumonia-1110.png,1,0,0,0
data/raw/chestxray/COVIDLungs/COVID-1667.png,0,0,1,0
data/raw/chestxray/COVIDLungs/COVID-1216.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-1209.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-1504.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-8780.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-5722.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-150.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-2053.png,0,0,0,0
data/raw/chestxray/COVIDLungs/COVID-482.png,0,0,1,0
data/raw/chestxray/COVIDLungs/COVID-699.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-2513.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-2253.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-5651.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-3064.png,0,0,0,1
data/raw/chestxray/COVIDLungs/COVID-2244.png,0,0,1,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-2969.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-1923.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-4165.png,0,0,0,0
data/raw/chestxray/TBLungs/TB.1653.jpg,0,1,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-3800.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-155.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-9848.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-1194.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-3450.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-5362.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-3317.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-7829.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-801.png,0,0,0,1
data/raw/chestxray/OpacityLungs/Lung_Opacity-1303.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-7940.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-7427.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-9580.png,0,0,0,0
data/raw/chestxray/COVIDLungs/COVID-3475.png,0,0,1,0
data/raw/chestxray/NormalLungs/Normal-6129.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-474.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-3520.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-4638.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-5141.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-9449.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-7265.png,0,0,0,0
data/raw/chestxray/COVIDLungs/COVID-3016.png,0,0,1,0
data/raw/chestxray/COVIDLungs/COVID-653.png,0,0,1,0
data/raw/chestxray/PneumoniaLungs/Viral Pneumonia-659.png,1,0,0,0
data/raw/chestxray/COVIDLungs/COVID-166.png,0,0,1,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-2314.png,0,0,0,1
data/raw/chestxray/NormalLungs/Normal-251.png,0,0,0,0
data/raw/chestxray/NormalLungs/Normal-3392.png,0,0,0,0
data/raw/chestxray/OpacityLungs/Lung_Opacity-3561.png,0,0,0,1
data/raw/chestxray/COVIDLungs/COVID-951.png,0,0,1,0
